	Unnamed: 0	URLs	Nome	Acceleration	Sprint Speed	Positioning	Finishing	Shot Power	Long Shot	Volleys	Penalties	Vision	Crossing	Free Kick	Shot Passing	Long Passing	Curve	Agility	Balance	Reactions	Ball Control	Dribbling	Composure	Interceptions	Heading	Def. Awareness	Standing Tackle	Sliding	Jumping	Stamina	Strength	Aggression	Diving	Kicking	Handling	Reflexes	Positioning GK	Posição	Overall	Tipo	Nome Completo	País	Time	Posição Alternativa 1	Posição Alternativa 2	Posição Alternativa 3	Foto	Versão
3273	3273	/players/267326-freja-siri-olofsson/24-267326/	freja-siri-olofsson	49.0	40.0	57.0	52.0	51.0	55.0	44.0	48.0	68.0	62.0	42.0	83.0	80.0	51.0	69.0	61.0	75.0	79.0	65.0	68.0	77.0	66.0	72.0	80.0	75.0	72.0	49.0	81.0	74.0	12.0	10.0	8.0	13.0	7.0	CDM	77	Common	Freja Siri Olofsson	https://game-assets.fut.gg/2024/nations/46.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/243.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/267326.webp	Versão 1
1135	1135	/players/228702-frenkie-de-jong/24-228702/	frenkie-de-jong	80.0	83.0	77.0	72.0	68.0	66.0	70.0	53.0	88.0	78.0	64.0	91.0	89.0	84.0	87.0	79.0	88.0	89.0	87.0	90.0	82.0	72.0	76.0	76.0	77.0	82.0	89.0	74.0	74.0	7.0	10.0	13.0	9.0	10.0	CM	87	Rare	Frenkie de Jong	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/228702.webp	Versão 1
726	726	/players/228702-frenkie-de-jong/24-67337566/	frenkie-de-jong	81.0	84.0	78.0	73.0	69.0	67.0	71.0	54.0	89.0	79.0	65.0	92.0	90.0	85.0	88.0	80.0	89.0	90.0	88.0	91.0	84.0	74.0	78.0	78.0	79.0	84.0	91.0	76.0	76.0	7.0	10.0	13.0	9.0	10.0	CM	88	Team of the Week	Frenkie de Jong	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/67337566.webp	Versão 1
553	553	/players/228702-frenkie-de-jong/24-50560350/	frenkie-de-jong	83.0	86.0	80.0	75.0	71.0	69.0	73.0	56.0	90.0	80.0	66.0	93.0	91.0	86.0	90.0	82.0	91.0	92.0	90.0	93.0	87.0	77.0	81.0	81.0	82.0	85.0	92.0	77.0	77.0	7.0	10.0	13.0	9.0	10.0	CM	89	Thunderstruck	Frenkie de Jong	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50560350.webp	Versão 1
61	61	/players/228702-frenkie-de-jong/24-84114782/	frenkie-de-jong	86.0	89.0	92.0	86.0	81.0	80.0	83.0	65.0	93.0	83.0	70.0	96.0	94.0	90.0	92.0	90.0	93.0	94.0	92.0	95.0	93.0	81.0	86.0	86.0	87.0	90.0	98.0	82.0	82.0	7.0	10.0	13.0	9.0	10.0	CM	93	Ultimate Birthday	Frenkie de Jong	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/84114782.webp	Versão 1
2143	2143	/players/239761-frida-maanum/24-239761/	frida-maanum	66.0	66.0	84.0	83.0	82.0	85.0	57.0	67.0	82.0	77.0	76.0	84.0	80.0	75.0	75.0	67.0	79.0	80.0	82.0	80.0	82.0	60.0	61.0	80.0	74.0	67.0	81.0	60.0	60.0	13.0	15.0	17.0	17.0	9.0	CM	82	Rare	Frida Maanum	https://game-assets.fut.gg/2024/nations/36.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/239761.webp	Versão 1
72	72	/players/227013-fridolina-rolfo/24-67335877/	fridolina-rolfo	92.0	91.0	93.0	91.0	93.0	89.0	89.0	80.0	93.0	93.0	72.0	99.0	85.0	89.0	85.0	85.0	95.0	98.0	98.0	89.0	92.0	87.0	92.0	94.0	89.0	95.0	91.0	99.0	59.0	7.0	16.0	11.0	9.0	14.0	LB	93	Fantasy FC	Fridolina Rolfö	https://game-assets.fut.gg/2024/nations/46.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	LWB	CM	LW	https://game-assets.fut.gg/2024/cards/futgg-cards/67335877.webp	Versão 1
1136	1136	/players/227013-fridolina-rolfo/24-227013/	fridolina-rolfo	84.0	81.0	84.0	82.0	85.0	81.0	81.0	71.0	82.0	82.0	63.0	90.0	75.0	74.0	77.0	68.0	87.0	90.0	90.0	81.0	83.0	78.0	83.0	85.0	80.0	86.0	81.0	91.0	50.0	7.0	16.0	11.0	9.0	14.0	LB	87	Rare	Fridolina Rolfö	https://game-assets.fut.gg/2024/nations/46.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	LWB	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/227013.webp	Versão 1
3257	3257	/players/264915-friederike-repohl/24-264915/	friederike-repohl	47.0	41.0	13.0	15.0	56.0	8.0	15.0	15.0	21.0	27.0	17.0	11.0	10.0	32.0	47.0	55.0	74.0	13.0	24.0	55.0	14.0	5.0	21.0	14.0	12.0	65.0	40.0	70.0	12.0	78.0	74.0	75.0	74.0	78.0	GK	77	Common	Friederike Repohl	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/32.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/264915.webp	Versão 1
2275	2275	/players/238422-gabi-nunes/24-238422/	gabi-nunes	83.0	85.0	82.0	82.0	78.0	80.0	72.0	69.0	75.0	68.0	70.0	80.0	65.0	77.0	76.0	83.0	81.0	80.0	83.0	80.0	15.0	73.0	41.0	41.0	44.0	92.0	74.0	91.0	75.0	13.0	13.0	11.0	8.0	15.0	ST	81	Rare	Gabi Nunes	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1853.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/238422.webp	Versão 1
2915	2915	/players/258729-gabri-veiga/24-258729/	gabri-veiga	71.0	71.0	75.0	81.0	77.0	80.0	45.0	60.0	76.0	55.0	60.0	80.0	78.0	56.0	73.0	65.0	76.0	82.0	80.0	68.0	75.0	52.0	41.0	73.0	60.0	67.0	69.0	65.0	46.0	13.0	13.0	14.0	9.0	6.0	CM	78	Common	Gabri Veiga	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/112387.png?quality=100&amp;width=80	CAM			https://game-assets.fut.gg/2024/cards/futgg-cards/258729.webp	Versão 1
1657	1657	/players/258729-gabri-veiga/24-50590377/	gabri-veiga	80.0	80.0	81.0	87.0	83.0	86.0	49.0	65.0	86.0	62.0	68.0	90.0	88.0	63.0	79.0	70.0	82.0	88.0	86.0	73.0	85.0	59.0	46.0	83.0	68.0	76.0	78.0	73.0	52.0	13.0	13.0	14.0	9.0	6.0	CAM	84	Team of the Week	Gabri Veiga	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/112387.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/50590377.webp	Versão 1
1736	1736	/players/232580-gabriel/24-232580/	gabriel	61.0	77.0	44.0	37.0	62.0	30.0	28.0	40.0	59.0	38.0	27.0	78.0	74.0	47.0	51.0	37.0	85.0	71.0	52.0	74.0	86.0	85.0	85.0	84.0	85.0	86.0	71.0	86.0	85.0	12.0	13.0	8.0	7.0	10.0	CB	84	Rare	Gabriel	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/232580.webp	Versão 1
1164	1164	/players/232580-gabriel/24-50564228/	gabriel	65.0	83.0	47.0	40.0	67.0	32.0	30.0	43.0	62.0	40.0	28.0	82.0	78.0	49.0	54.0	39.0	89.0	75.0	55.0	78.0	88.0	87.0	87.0	86.0	87.0	90.0	74.0	90.0	89.0	12.0	13.0	8.0	7.0	10.0	CB	86	Team of the Week	Gabriel	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50564228.webp	Versão 1
4417	4417	/players/223249-gabriel-arias/24-223249/	gabriel-arias	45.0	44.0	17.0	18.0	54.0	16.0	14.0	26.0	50.0	15.0	20.0	38.0	25.0	30.0	46.0	57.0	73.0	40.0	25.0	45.0	13.0	22.0	27.0	21.0	24.0	68.0	35.0	67.0	33.0	75.0	72.0	71.0	76.0	74.0	GK	75	CONMEBOL Libertadores	Gabriel Arias	https://game-assets.fut.gg/2024/nations/55.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/101085.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/223249.webp	Versão 1
4413	4413	/players/226286-gabriel-avalos/24-226286/	gabriel-avalos	69.0	72.0	76.0	76.0	80.0	65.0	63.0	76.0	71.0	48.0	44.0	65.0	67.0	50.0	71.0	67.0	69.0	75.0	74.0	75.0	33.0	77.0	42.0	54.0	29.0	89.0	81.0	87.0	70.0	13.0	15.0	15.0	13.0	9.0	ST	75	CONMEBOL Libertadores	Gabriel Ávalos	https://game-assets.fut.gg/2024/nations/58.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/111019.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/226286.webp	Versão 1
3967	3967	/players/226286-gabriel-avalos/24-50557934/	gabriel-avalos	69.0	72.0	76.0	76.0	80.0	65.0	63.0	76.0	71.0	48.0	44.0	65.0	67.0	50.0	71.0	67.0	69.0	75.0	74.0	75.0	33.0	77.0	42.0	54.0	29.0	89.0	81.0	87.0	70.0	13.0	15.0	15.0	13.0	9.0	ST	75	Rare	Gabriel Ávalos	https://game-assets.fut.gg/2024/nations/58.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/110093.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/50557934.webp	Versão 1
1735	1735	/players/230666-gabriel-jesus/24-230666/	gabriel-jesus	86.0	81.0	88.0	83.0	84.0	78.0	79.0	75.0	79.0	74.0	54.0	81.0	66.0	76.0	92.0	90.0	88.0	87.0	88.0	78.0	32.0	78.0	45.0	30.0	28.0	87.0	82.0	72.0	82.0	13.0	6.0	8.0	15.0	6.0	ST	84	Rare	Gabriel Jesus	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CF	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/230666.webp	Versão 1
783	783	/players/230666-gabriel-jesus/24-50562314/	gabriel-jesus	91.0	86.0	92.0	87.0	88.0	82.0	83.0	79.0	86.0	81.0	60.0	88.0	73.0	83.0	96.0	94.0	92.0	91.0	92.0	82.0	36.0	86.0	50.0	34.0	31.0	94.0	88.0	78.0	88.0	13.0	6.0	8.0	15.0	6.0	ST	88	Thunderstruck	Gabriel Jesus	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CF	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/50562314.webp	Versão 1
236	236	/players/230666-gabriel-jesus/24-84116746/	gabriel-jesus	94.0	89.0	97.0	91.0	92.0	86.0	87.0	82.0	92.0	85.0	62.0	94.0	77.0	88.0	98.0	96.0	94.0	93.0	94.0	83.0	38.0	92.0	53.0	36.0	33.0	98.0	93.0	81.0	93.0	13.0	6.0	8.0	15.0	6.0	ST	91	UCL Road to the Final	Gabriel Jesus	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CF	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/84116746.webp	Versão 1
1729	1729	/players/251566-gabriel-martinelli/24-251566/	gabriel-martinelli	91.0	88.0	82.0	83.0	77.0	73.0	78.0	62.0	79.0	79.0	68.0	79.0	65.0	74.0	87.0	81.0	82.0	84.0	89.0	79.0	39.0	72.0	44.0	44.0	43.0	82.0	82.0	63.0	80.0	10.0	7.0	6.0	6.0	6.0	LW	84	Rare	Gabriel Martinelli	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	LM			https://game-assets.fut.gg/2024/cards/futgg-cards/251566.webp	Versão 1
527	527	/players/251566-gabriel-martinelli/24-50583214/	gabriel-martinelli	94.0	91.0	86.0	87.0	81.0	80.0	82.0	65.0	83.0	83.0	72.0	83.0	80.0	78.0	90.0	85.0	86.0	88.0	92.0	83.0	42.0	77.0	47.0	47.0	46.0	85.0	85.0	66.0	83.0	10.0	7.0	6.0	6.0	6.0	RW	89	Winter Wildcards	Gabriel Martinelli	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	RM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/50583214.webp	Versão 1
2872	2872	/players/201305-gabriel-paulista/24-50532953/	gabriel-paulista	64.0	66.0	51.0	42.0	61.0	50.0	48.0	51.0	62.0	63.0	46.0	72.0	72.0	57.0	65.0	63.0	71.0	65.0	58.0	69.0	82.0	81.0	78.0	78.0	80.0	85.0	74.0	78.0	87.0	15.0	15.0	6.0	7.0	15.0	CB	78	Common	Gabriel Paulista	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/240.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50532953.webp	Versão 1
3131	3131	/players/201305-gabriel-paulista/24-201305/	gabriel-paulista	64.0	66.0	51.0	42.0	61.0	50.0	48.0	51.0	62.0	63.0	46.0	72.0	72.0	57.0	65.0	63.0	71.0	65.0	58.0	69.0	82.0	81.0	78.0	78.0	80.0	85.0	74.0	78.0	87.0	15.0	15.0	6.0	7.0	15.0	CB	78	Common	Gabriel Paulista	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/461.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/201305.webp	Versão 2
3158	3158	/players/235949-gabriel-strefezza/24-50567597/	gabriel-strefezza	85.0	80.0	76.0	73.0	62.0	69.0	51.0	54.0	77.0	73.0	50.0	79.0	72.0	76.0	89.0	84.0	72.0	77.0	79.0	68.0	29.0	31.0	32.0	25.0	28.0	50.0	77.0	37.0	50.0	15.0	8.0	15.0	6.0	10.0	RW	77	Common	Gabriel Strefezza	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1745.png?quality=100&amp;width=80	RM			https://game-assets.fut.gg/2024/cards/futgg-cards/50567597.webp	Versão 1
3225	3225	/players/235949-gabriel-strefezza/24-235949/	gabriel-strefezza	85.0	80.0	76.0	73.0	62.0	69.0	51.0	54.0	77.0	73.0	50.0	79.0	72.0	76.0	89.0	84.0	72.0	77.0	79.0	68.0	29.0	31.0	32.0	25.0	28.0	50.0	77.0	37.0	50.0	15.0	8.0	15.0	6.0	10.0	RW	77	Common	Gabriel Strefezza	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/347.png?quality=100&amp;width=80	RM			https://game-assets.fut.gg/2024/cards/futgg-cards/235949.webp	Versão 2
4298	4298	/players/259849-gabriel-veron/24-259849/	gabriel-veron	85.0	86.0	68.0	71.0	63.0	66.0	58.0	64.0	67.0	67.0	50.0	72.0	69.0	62.0	84.0	68.0	70.0	79.0	81.0	70.0	34.0	40.0	23.0	23.0	29.0	62.0	55.0	55.0	40.0	6.0	6.0	11.0	15.0	12.0	RM	75	Common	Gabriel Veron	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/259849.webp	Versão 1
2168	2168	/players/272201-gabriela-garcia/24-272201/	gabriela-garcia	68.0	69.0	81.0	84.0	81.0	82.0	68.0	75.0	84.0	71.0	70.0	84.0	72.0	69.0	74.0	72.0	82.0	84.0	81.0	81.0	84.0	91.0	75.0	82.0	72.0	90.0	91.0	82.0	79.0	10.0	11.0	13.0	14.0	11.0	CDM	82	Rare	Gabriela García	https://game-assets.fut.gg/2024/nations/61.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/240.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/272201.webp	Versão 1
3179	3179	/players/266551-gabrielle-george/24-50598199/	gabrielle-george	53.0	53.0	50.0	56.0	66.0	59.0	38.0	49.0	57.0	72.0	44.0	74.0	73.0	69.0	46.0	50.0	72.0	74.0	64.0	78.0	86.0	76.0	79.0	69.0	68.0	82.0	66.0	87.0	84.0	5.0	7.0	5.0	12.0	10.0	CB	77	Common	Gabrielle George	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/11.png?quality=100&amp;width=80	LB	LWB		https://game-assets.fut.gg/2024/cards/futgg-cards/50598199.webp	Versão 1
3382	3382	/players/266551-gabrielle-george/24-266551/	gabrielle-george	53.0	53.0	50.0	56.0	66.0	59.0	38.0	49.0	57.0	72.0	44.0	74.0	73.0	69.0	46.0	50.0	72.0	74.0	64.0	78.0	86.0	76.0	79.0	69.0	68.0	82.0	66.0	87.0	84.0	5.0	7.0	5.0	12.0	10.0	CB	77	Common	Gabrielle George	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/7.png?quality=100&amp;width=80	LB	LWB		https://game-assets.fut.gg/2024/cards/futgg-cards/266551.webp	Versão 2
2354	2354	/players/209519-gaetan-laborde/24-209519/	gaetan-laborde	71.0	72.0	82.0	83.0	82.0	77.0	84.0	69.0	78.0	74.0	59.0	80.0	71.0	75.0	81.0	63.0	80.0	81.0	79.0	80.0	36.0	84.0	38.0	34.0	23.0	87.0	88.0	77.0	72.0	14.0	9.0	15.0	9.0	14.0	ST	81	Common	Gaëtan Laborde	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/72.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/209519.webp	Versão 1
2103	2103	/players/227326-gaetane-thiney/24-227326/	gaetane-thiney	55.0	60.0	86.0	80.0	74.0	79.0	79.0	80.0	86.0	79.0	79.0	85.0	79.0	84.0	70.0	65.0	88.0	84.0	83.0	81.0	44.0	75.0	48.0	52.0	41.0	75.0	70.0	75.0	52.0	14.0	14.0	14.0	10.0	7.0	CAM	82	Common	Gaëtane Thiney	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/111817.png?quality=100&amp;width=80	ST			https://game-assets.fut.gg/2024/cards/futgg-cards/227326.webp	Versão 1
3104	3104	/players/225014-gaetano-castrovilli/24-225014/	gaetano-castrovilli	74.0	72.0	78.0	69.0	65.0	67.0	58.0	56.0	76.0	75.0	45.0	82.0	78.0	64.0	84.0	80.0	78.0	83.0	82.0	77.0	68.0	50.0	64.0	70.0	70.0	67.0	73.0	66.0	63.0	14.0	11.0	12.0	15.0	11.0	CM	78	Common	Gaetano Castrovilli	https://game-assets.fut.gg/2024/nations/27.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/110374.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/225014.webp	Versão 1
2994	2994	/players/239482-galeno/24-239482/	galeno	91.0	93.0	79.0	79.0	75.0	74.0	65.0	59.0	69.0	68.0	70.0	69.0	55.0	78.0	84.0	73.0	78.0	80.0	83.0	85.0	45.0	41.0	34.0	39.0	29.0	69.0	81.0	67.0	52.0	13.0	13.0	6.0	15.0	11.0	LM	78	Rare	Galeno	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	LW			https://game-assets.fut.gg/2024/cards/futgg-cards/239482.webp	Versão 1
1416	1416	/players/239482-galeno/24-67348346/	galeno	94.0	96.0	88.0	88.0	84.0	84.0	74.0	67.0	78.0	77.0	79.0	78.0	62.0	88.0	91.0	79.0	85.0	88.0	90.0	92.0	54.0	50.0	41.0	47.0	35.0	77.0	91.0	75.0	58.0	13.0	13.0	6.0	15.0	11.0	LM	85	Team of the Week	Galeno	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	LW			https://game-assets.fut.gg/2024/cards/futgg-cards/67348346.webp	Versão 1
698	698	/players/239482-galeno/24-50571130/	galeno	98.0	99.0	88.0	88.0	84.0	84.0	74.0	67.0	79.0	78.0	80.0	79.0	63.0	90.0	93.0	81.0	87.0	90.0	92.0	94.0	58.0	53.0	44.0	50.0	37.0	80.0	94.0	78.0	60.0	13.0	13.0	6.0	15.0	11.0	LM	88	UCL Road to the Final	Galeno	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	LW			https://game-assets.fut.gg/2024/cards/futgg-cards/50571130.webp	Versão 1
171	171	/players/247553-garrincha/24-247553/	garrincha	90.0	89.0	89.0	87.0	84.0	84.0	83.0	80.0	92.0	93.0	88.0	92.0	90.0	90.0	93.0	89.0	94.0	94.0	96.0	89.0	44.0	65.0	34.0	37.0	34.0	63.0	80.0	64.0	52.0	8.0	11.0	11.0	8.0	10.0	RW	92	Icon	Garrincha	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/247553.webp	Versão 1
92	92	/players/247553-garrincha/24-50579201/	garrincha	91.0	90.0	90.0	88.0	85.0	85.0	84.0	81.0	93.0	94.0	89.0	93.0	91.0	91.0	95.0	91.0	96.0	96.0	98.0	91.0	45.0	67.0	35.0	38.0	35.0	65.0	82.0	66.0	54.0	8.0	11.0	11.0	8.0	10.0	RW	93	Winter Wildcards ICON	Garrincha	https://game-assets.fut.gg/2024/nations/54.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/50579201.webp	Versão 1
588	588	/players/214267-gary-lineker/24-214267/	gary-lineker	88.0	85.0	92.0	93.0	87.0	84.0	89.0	86.0	70.0	59.0	65.0	81.0	68.0	62.0	81.0	77.0	90.0	87.0	83.0	85.0	42.0	87.0	29.0	35.0	33.0	76.0	83.0	78.0	55.0	10.0	14.0	6.0	12.0	14.0	ST	89	Icon	Gary Lineker	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/214267.webp	Versão 1
252	252	/players/214267-gary-lineker/24-50545915/	gary-lineker	92.0	89.0	89.0	90.0	84.0	81.0	86.0	83.0	74.0	62.0	69.0	86.0	72.0	65.0	86.0	82.0	95.0	92.0	88.0	90.0	45.0	94.0	31.0	38.0	35.0	76.0	83.0	78.0	55.0	10.0	14.0	6.0	12.0	14.0	LW	91	Winter Wildcards ICON	Gary Lineker	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/50545915.webp	Versão 1
4262	4262	/players/268621-gaston-hernandez/24-268621/	gaston-hernandez	69.0	68.0	32.0	39.0	43.0	26.0	38.0	46.0	36.0	26.0	33.0	75.0	68.0	30.0	59.0	59.0	75.0	68.0	50.0	60.0	78.0	69.0	77.0	77.0	75.0	74.0	71.0	70.0	76.0	10.0	13.0	9.0	10.0	14.0	CB	75	CONMEBOL Sudamericana	Gastón Hernández	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1013.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/268621.webp	Versão 1
713	713	/players/264240-gavi/24-50595888/	gavi	85.0	83.0	94.0	83.0	70.0	82.0	57.0	60.0	95.0	79.0	54.0	96.0	94.0	84.0	92.0	96.0	92.0	91.0	92.0	80.0	90.0	47.0	68.0	88.0	82.0	70.0	90.0	70.0	92.0	8.0	11.0	10.0	13.0	7.0	CM	88	FC Versus Fire	Gavi	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	CAM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/50595888.webp	Versão 1
717	717	/players/264240-gavi/24-67373104/	gavi	85.0	83.0	93.0	82.0	64.0	81.0	56.0	59.0	97.0	81.0	55.0	98.0	96.0	86.0	90.0	94.0	90.0	89.0	90.0	80.0	92.0	49.0	70.0	90.0	84.0	70.0	90.0	70.0	92.0	8.0	11.0	10.0	13.0	7.0	CM	88	FC Versus Ice	Gavi	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	CAM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/67373104.webp	Versão 1
1954	1954	/players/264240-gavi/24-264240/	gavi	77.0	75.0	81.0	71.0	56.0	70.0	49.0	51.0	83.0	69.0	47.0	84.0	82.0	74.0	86.0	90.0	86.0	85.0	86.0	74.0	79.0	42.0	59.0	78.0	72.0	62.0	84.0	58.0	85.0	8.0	11.0	10.0	13.0	7.0	CM	83	Rare	Gavi	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	LW			https://game-assets.fut.gg/2024/cards/futgg-cards/264240.webp	Versão 1
2166	2166	/players/211688-gaya/24-211688/	gaya	80.0	82.0	75.0	61.0	62.0	59.0	58.0	60.0	76.0	80.0	49.0	79.0	75.0	80.0	82.0	80.0	82.0	80.0	77.0	76.0	80.0	58.0	79.0	81.0	83.0	73.0	86.0	67.0	77.0	13.0	9.0	10.0	9.0	12.0	LB	82	Rare	Gayà	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/461.png?quality=100&amp;width=80	LWB			https://game-assets.fut.gg/2024/cards/futgg-cards/211688.webp	Versão 1
